Renda_Total,log_renda,Sexo,Cor_Raca,UF,Escolaridade_Num,Escolaridade_Label,Idade,Setor_Economico,Area_Atuacao,Faixa_Etaria
1.0,0.6931471805599453,Masculino,Branca,Rio de Janeiro,10.0,Mestrado incompleto,34,Desconhecido,,26-35
1.0,0.6931471805599453,Masculino,Branca,Rio de Janeiro,10.0,Mestrado incompleto,20,Desconhecido,,18-25
20.0,3.044522437723423,Feminino,Branca,Rio de Janeiro,7.0,Médio completo,46,Desconhecido,Comércio,46-60
1160.0,7.057036981697891,Feminino,Branca,Rio de Janeiro,12.0,Doutorado incompleto,50,Desconhecido,Indústria,46-60
2.0,1.0986122886681098,Feminino,Parda,Rio de Janeiro,7.0,Médio completo,40,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,57,Desconhecido,Comércio,46-60
60.0,4.110873864173311,Feminino,Parda,Rio de Janeiro,12.0,Doutorado incompleto,35,Desconhecido,Serviços,26-35
20.0,3.044522437723423,Feminino,Branca,Rio de Janeiro,12.0,Doutorado incompleto,23,Desconhecido,Serviços,18-25
1.0,0.6931471805599453,Feminino,Branca,Rio de Janeiro,7.0,Médio completo,66,Desconhecido,,61-80
1130.0,7.030857476116121,Masculino,Parda,Rio de Janeiro,,,23,Desconhecido,Indústria,18-25
12.0,2.5649493574615367,Masculino,Branca,Rio de Janeiro,10.0,Mestrado incompleto,59,Desconhecido,Comércio,46-60
40.0,3.713572066704308,Feminino,Branca,Rio de Janeiro,7.0,Médio completo,47,Desconhecido,Comércio,46-60
3.0,1.3862943611198906,Feminino,Branca,Rio de Janeiro,13.0,Doutorado completo,43,Desconhecido,Administração Pública,36-45
1200.0,7.0909098220799835,Feminino,Preta,Rio de Janeiro,,,47,Desconhecido,Serviços,46-60
20.0,3.044522437723423,Feminino,Parda,Rio de Janeiro,7.0,Médio completo,30,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Masculino,Branca,Rio de Janeiro,10.0,Mestrado incompleto,22,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Masculino,Preta,Rio de Janeiro,,,18,Desconhecido,,18-25
1.0,0.6931471805599453,Feminino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,55,Desconhecido,,46-60
1160.0,7.057036981697891,Feminino,Parda,Rio de Janeiro,15.0,Educação infantil,41,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Feminino,Parda,Rio de Janeiro,7.0,Médio completo,49,Desconhecido,,46-60
1210.0,7.099201743553092,Masculino,Parda,Rio de Janeiro,12.0,Doutorado incompleto,57,Desconhecido,Serviços,46-60
20.0,3.044522437723423,Feminino,Branca,Rio de Janeiro,,,30,Desconhecido,Serviços,26-35
50.0,3.9318256327243257,Feminino,Preta,Rio de Janeiro,10.0,Mestrado incompleto,45,Desconhecido,Comércio,36-45
3.0,1.3862943611198906,Feminino,Preta,Rio de Janeiro,10.0,Mestrado incompleto,19,Desconhecido,Comércio,18-25
20.0,3.044522437723423,Feminino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,60,Desconhecido,Comércio,46-60
2.0,1.0986122886681098,Masculino,Branca,Rio de Janeiro,7.0,Médio completo,63,Desconhecido,,61-80
1180.0,7.074116816197362,Feminino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,42,Desconhecido,Serviços,36-45
2.0,1.0986122886681098,Feminino,Preta,Rio de Janeiro,7.0,Médio completo,50,Desconhecido,,46-60
20.0,3.044522437723423,Feminino,Parda,Rio de Janeiro,7.0,Médio completo,59,Desconhecido,Comércio,46-60
51.0,3.9512437185814275,Feminino,Branca,Rio de Janeiro,12.0,Doutorado incompleto,47,Desconhecido,Serviços,46-60
20.0,3.044522437723423,Feminino,Preta,Rio de Janeiro,5.0,Fundamental completo,65,Desconhecido,Comércio,61-80
20.0,3.044522437723423,Feminino,Preta,Rio de Janeiro,10.0,Mestrado incompleto,48,Desconhecido,Agricultura,46-60
20.0,3.044522437723423,Masculino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,44,Desconhecido,,36-45
2311122.0,14.653244111552866,Masculino,Branca,Rio de Janeiro,,,65,Desconhecido,,61-80
2.0,1.0986122886681098,Feminino,Branca,Rio de Janeiro,10.0,Mestrado incompleto,71,Desconhecido,,61-80
1150.0,7.048386408721883,Feminino,Parda,Rio de Janeiro,12.0,Doutorado incompleto,38,Desconhecido,Indústria,36-45
50.0,3.9318256327243257,Feminino,Branca,Rio de Janeiro,10.0,Mestrado incompleto,46,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Branca,Rio de Janeiro,,,32,Desconhecido,,26-35
1130.0,7.030857476116121,Feminino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,27,Desconhecido,Indústria,26-35
2.0,1.0986122886681098,Masculino,Branca,Rio de Janeiro,10.0,Mestrado incompleto,48,Desconhecido,Comércio,46-60
1130.0,7.030857476116121,Feminino,Branca,Rio de Janeiro,12.0,Doutorado incompleto,56,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Masculino,Parda,Rio de Janeiro,7.0,Médio completo,27,Desconhecido,,26-35
50.0,3.9318256327243257,Masculino,Branca,Rio de Janeiro,12.0,Doutorado incompleto,27,Desconhecido,,26-35
60.0,4.110873864173311,Masculino,Branca,Rio de Janeiro,10.0,Mestrado incompleto,20,Desconhecido,Comércio,18-25
1140.0,7.039660349862076,Feminino,Preta,Rio de Janeiro,13.0,Doutorado completo,52,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Feminino,Branca,Rio de Janeiro,10.0,Mestrado incompleto,42,Desconhecido,,36-45
50.0,3.9318256327243257,Feminino,Branca,Rio de Janeiro,10.0,Mestrado incompleto,50,Desconhecido,Comércio,46-60
2.0,1.0986122886681098,Masculino,Preta,Rio de Janeiro,7.0,Médio completo,34,Desconhecido,Agricultura,26-35
50.0,3.9318256327243257,Masculino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,39,Desconhecido,Comércio,36-45
20.0,3.044522437723423,Masculino,Branca,Rio de Janeiro,10.0,Mestrado incompleto,21,Desconhecido,,18-25
1130.0,7.030857476116121,Feminino,Branca,Rio de Janeiro,10.0,Mestrado incompleto,50,Desconhecido,Serviços,46-60
1160.0,7.057036981697891,Masculino,Branca,Rio de Janeiro,12.0,Doutorado incompleto,57,Desconhecido,Serviços,46-60
1130.0,7.030857476116121,Masculino,Branca,Rio de Janeiro,5.0,Fundamental completo,69,Desconhecido,Serviços,61-80
20.0,3.044522437723423,Masculino,Parda,Rio de Janeiro,12.0,Doutorado incompleto,30,Desconhecido,,26-35
1140.0,7.039660349862076,Masculino,Preta,Rio de Janeiro,10.0,Mestrado incompleto,59,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Feminino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,38,Desconhecido,,36-45
1.0,0.6931471805599453,Feminino,Preta,Rio de Janeiro,,,17,Desconhecido,,0-17
1.0,0.6931471805599453,Feminino,Preta,Rio de Janeiro,10.0,Mestrado incompleto,50,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,60,Desconhecido,Comércio,46-60
1150.0,7.048386408721883,Masculino,Parda,Rio de Janeiro,13.0,Doutorado completo,58,Desconhecido,Serviços,46-60
20.0,3.044522437723423,Feminino,Parda,Rio de Janeiro,,,25,Desconhecido,Comércio,18-25
50.0,3.9318256327243257,Feminino,Parda,Rio de Janeiro,7.0,Médio completo,50,Desconhecido,,46-60
2.0,1.0986122886681098,Masculino,Branca,Rio de Janeiro,12.0,Doutorado incompleto,32,Desconhecido,Comércio,26-35
1140.0,7.039660349862076,Masculino,Branca,Rio de Janeiro,7.0,Médio completo,57,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Feminino,Branca,Rio de Janeiro,,,16,Desconhecido,,0-17
2.0,1.0986122886681098,Masculino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,38,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Masculino,Parda,Rio de Janeiro,9.0,Superior completo,76,Desconhecido,,61-80
1160.0,7.057036981697891,Feminino,Branca,Rio de Janeiro,15.0,Educação infantil,38,Desconhecido,Serviços,36-45
2.0,1.0986122886681098,Masculino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,49,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,32,Desconhecido,,26-35
2.0,1.0986122886681098,Masculino,Branca,Rio de Janeiro,5.0,Fundamental completo,66,Desconhecido,,61-80
1160.0,7.057036981697891,Masculino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,58,Desconhecido,Serviços,46-60
20.0,3.044522437723423,Feminino,Parda,Rio de Janeiro,10.0,Mestrado incompleto,48,Desconhecido,Comércio,46-60
1140.0,7.039660349862076,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,50,Desconhecido,Serviços,46-60
1311170.0,14.08643118902257,Masculino,Parda,São Paulo,7.0,Médio completo,33,Desconhecido,Administração Pública,26-35
1150.0,7.048386408721883,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,49,Desconhecido,Serviços,46-60
2.0,1.0986122886681098,Feminino,Parda,São Paulo,7.0,Médio completo,44,Desconhecido,Comércio,36-45
50.0,3.9318256327243257,Feminino,Branca,São Paulo,6.0,Médio incompleto,64,Desconhecido,,61-80
1140.0,7.039660349862076,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,33,Desconhecido,Serviços,26-35
20.0,3.044522437723423,Feminino,Amarela,São Paulo,10.0,Mestrado incompleto,61,Desconhecido,,61-80
1111130.0,13.920888973461897,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,36,Desconhecido,,36-45
2.0,1.0986122886681098,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,27,Desconhecido,,26-35
2.0,1.0986122886681098,Feminino,Preta,São Paulo,7.0,Médio completo,32,Desconhecido,,26-35
1160.0,7.057036981697891,Feminino,Branca,São Paulo,13.0,Doutorado completo,49,Desconhecido,Serviços,46-60
50.0,3.9318256327243257,Feminino,Branca,São Paulo,7.0,Médio completo,42,Desconhecido,Comércio,36-45
1.0,0.6931471805599453,Feminino,Branca,São Paulo,13.0,Doutorado completo,58,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Parda,São Paulo,7.0,Médio completo,47,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,40,Desconhecido,,36-45
1140.0,7.039660349862076,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,39,Desconhecido,Serviços,36-45
50.0,3.9318256327243257,Feminino,Parda,São Paulo,,,21,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Feminino,Branca,São Paulo,,,14,Desconhecido,,0-17
50.0,3.9318256327243257,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,27,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,20,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Feminino,Parda,São Paulo,7.0,Médio completo,36,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Parda,São Paulo,7.0,Médio completo,47,Desconhecido,Agricultura,46-60
20.0,3.044522437723423,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,25,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Masculino,Parda,São Paulo,,,16,Desconhecido,,0-17
39.0,3.6888794541139363,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,19,Desconhecido,Comércio,18-25
2121130.0,14.567459994958734,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,38,Desconhecido,,36-45
2.0,1.0986122886681098,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,30,Desconhecido,Comércio,26-35
2.0,1.0986122886681098,Masculino,Preta,São Paulo,10.0,Mestrado incompleto,73,Desconhecido,,61-80
50.0,3.9318256327243257,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,22,Desconhecido,Comércio,18-25
2.0,1.0986122886681098,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,56,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Branca,São Paulo,7.0,Médio completo,70,Desconhecido,,61-80
20.0,3.044522437723423,Feminino,Parda,São Paulo,7.0,Médio completo,39,Desconhecido,Agricultura,36-45
50.0,3.9318256327243257,Feminino,Preta,São Paulo,10.0,Mestrado incompleto,51,Desconhecido,Agricultura,46-60
10.0,2.3978952727983707,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,22,Desconhecido,Comércio,18-25
1150.0,7.048386408721883,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,62,Desconhecido,Serviços,61-80
2121120.0,14.567455280481612,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,50,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,44,Desconhecido,,36-45
1150.0,7.048386408721883,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,37,Desconhecido,Serviços,36-45
2.0,1.0986122886681098,Masculino,Parda,São Paulo,,,15,Desconhecido,,0-17
50.0,3.9318256327243257,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,21,Desconhecido,Comércio,18-25
2.0,1.0986122886681098,Masculino,Branca,São Paulo,7.0,Médio completo,55,Desconhecido,Comércio,46-60
2.0,1.0986122886681098,Feminino,Branca,São Paulo,6.0,Médio incompleto,71,Desconhecido,,61-80
1.0,0.6931471805599453,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,44,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Branca,São Paulo,7.0,Médio completo,28,Desconhecido,Comércio,26-35
5.0,1.791759469228055,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,44,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,23,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Feminino,Preta,São Paulo,7.0,Médio completo,50,Desconhecido,,46-60
80.0,4.394449154672439,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,56,Desconhecido,Comércio,46-60
50.0,3.9318256327243257,Feminino,Branca,São Paulo,7.0,Médio completo,52,Desconhecido,Comércio,46-60
1150.0,7.048386408721883,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,58,Desconhecido,Serviços,46-60
40.0,3.713572066704308,Masculino,Parda,São Paulo,,,16,Desconhecido,Comércio,0-17
1.0,0.6931471805599453,Feminino,Preta,São Paulo,10.0,Mestrado incompleto,38,Desconhecido,,36-45
20.0,3.044522437723423,Masculino,Branca,São Paulo,7.0,Médio completo,51,Desconhecido,Comércio,46-60
1130.0,7.030857476116121,Feminino,Parda,São Paulo,7.0,Médio completo,37,Desconhecido,Serviços,36-45
40.0,3.713572066704308,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,21,Desconhecido,Comércio,18-25
50.0,3.9318256327243257,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,51,Desconhecido,Comércio,46-60
1130.0,7.030857476116121,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,37,Desconhecido,Serviços,36-45
1170.0,7.065613363597717,Masculino,Branca,São Paulo,13.0,Doutorado completo,45,Desconhecido,Serviços,36-45
2.0,1.0986122886681098,Masculino,Branca,São Paulo,,,15,Desconhecido,,0-17
2.0,1.0986122886681098,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,51,Desconhecido,,46-60
1321120.0,14.09399117658448,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,27,Desconhecido,,26-35
20.0,3.044522437723423,Masculino,Parda,São Paulo,14.0,Alfabetização adultos,45,Desconhecido,Comércio,36-45
1.0,0.6931471805599453,Feminino,Branca,São Paulo,9.0,Superior completo,65,Desconhecido,,61-80
1321130.0,14.093998745885212,Masculino,Preta,São Paulo,10.0,Mestrado incompleto,38,Desconhecido,,36-45
20.0,3.044522437723423,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,62,Desconhecido,,61-80
1.0,0.6931471805599453,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,52,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Branca,São Paulo,7.0,Médio completo,60,Desconhecido,,46-60
90.0,4.51085950651685,Feminino,Indígena,São Paulo,12.0,Doutorado incompleto,37,Desconhecido,Comércio,36-45
4.0,1.6094379124341003,Masculino,Preta,São Paulo,,,26,Desconhecido,,26-35
2321120.0,14.657560816599133,Feminino,Branca,São Paulo,7.0,Médio completo,40,Desconhecido,,36-45
1.0,0.6931471805599453,Masculino,Preta,São Paulo,10.0,Mestrado incompleto,34,Desconhecido,,26-35
20.0,3.044522437723423,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,28,Desconhecido,Comércio,26-35
50.0,3.9318256327243257,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,33,Desconhecido,Agricultura,26-35
20.0,3.044522437723423,Masculino,Branca,São Paulo,,,36,Desconhecido,,36-45
1.0,0.6931471805599453,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,19,Desconhecido,,18-25
1140.0,7.039660349862076,Feminino,Branca,São Paulo,,,57,Desconhecido,Serviços,46-60
1130.0,7.030857476116121,Feminino,Preta,São Paulo,12.0,Doutorado incompleto,46,Desconhecido,Serviços,46-60
2111130.0,14.562734380802748,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,54,Desconhecido,,46-60
1160.0,7.057036981697891,Masculino,Branca,São Paulo,13.0,Doutorado completo,63,Desconhecido,Serviços,61-80
40.0,3.713572066704308,Masculino,Parda,São Paulo,7.0,Médio completo,63,Desconhecido,Comércio,61-80
2.0,1.0986122886681098,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,33,Desconhecido,,26-35
1150.0,7.048386408721883,Feminino,Parda,São Paulo,,,43,Desconhecido,Serviços,36-45
20.0,3.044522437723423,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,37,Desconhecido,,36-45
1140.0,7.039660349862076,Masculino,Branca,São Paulo,13.0,Doutorado completo,38,Desconhecido,Serviços,36-45
2121140.0,14.56746470941363,Masculino,Branca,São Paulo,7.0,Médio completo,46,Desconhecido,,46-60
12.0,2.5649493574615367,Feminino,Parda,São Paulo,,,35,Desconhecido,Comércio,26-35
2.0,1.0986122886681098,Feminino,Preta,São Paulo,5.0,Fundamental completo,71,Desconhecido,,61-80
20.0,3.044522437723423,Feminino,Branca,São Paulo,7.0,Médio completo,45,Desconhecido,Comércio,36-45
50.0,3.9318256327243257,Masculino,Branca,São Paulo,7.0,Médio completo,57,Desconhecido,Comércio,46-60
50.0,3.9318256327243257,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,30,Desconhecido,Comércio,26-35
2321132.0,14.657565986501513,Feminino,Branca,São Paulo,7.0,Médio completo,39,Desconhecido,,36-45
50.0,3.9318256327243257,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,19,Desconhecido,Comércio,18-25
1180.0,7.074116816197362,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,49,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Masculino,Parda,São Paulo,,,15,Desconhecido,,0-17
20.0,3.044522437723423,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,31,Desconhecido,Comércio,26-35
2111140.0,14.56273911758901,Masculino,Amarela,São Paulo,10.0,Mestrado incompleto,62,Desconhecido,,61-80
1160.0,7.057036981697891,Masculino,Branca,São Paulo,15.0,Educação infantil,48,Desconhecido,Serviços,46-60
99.0,4.605170185988092,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,45,Desconhecido,Comércio,36-45
1140.0,7.039660349862076,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,34,Desconhecido,Serviços,26-35
2.0,1.0986122886681098,Feminino,Branca,São Paulo,7.0,Médio completo,53,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,30,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Masculino,Amarela,São Paulo,12.0,Doutorado incompleto,44,Desconhecido,,36-45
40.0,3.713572066704308,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,23,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Feminino,Branca,São Paulo,7.0,Médio completo,53,Desconhecido,,46-60
50.0,3.9318256327243257,Feminino,Branca,São Paulo,7.0,Médio completo,50,Desconhecido,Comércio,46-60
2111200.0,14.562767537835406,Masculino,Branca,São Paulo,7.0,Médio completo,58,Desconhecido,,46-60
20.0,3.044522437723423,Feminino,Branca,São Paulo,,,19,Desconhecido,Serviços,18-25
20.0,3.044522437723423,Feminino,Parda,São Paulo,,,20,Desconhecido,Comércio,18-25
99.0,4.605170185988092,Masculino,Branca,São Paulo,11.0,Mestrado completo,37,Desconhecido,Comércio,36-45
2111140.0,14.56273911758901,Feminino,Branca,São Paulo,7.0,Médio completo,57,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,33,Desconhecido,,26-35
1.0,0.6931471805599453,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,51,Desconhecido,,46-60
1160.0,7.057036981697891,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,45,Desconhecido,Serviços,36-45
80.0,4.394449154672439,Feminino,Branca,São Paulo,7.0,Médio completo,55,Desconhecido,Administração Pública,46-60
80.0,4.394449154672439,Masculino,Branca,São Paulo,,,25,Desconhecido,,18-25
1140.0,7.039660349862076,Feminino,Parda,São Paulo,12.0,Doutorado incompleto,51,Desconhecido,Serviços,46-60
2.0,1.0986122886681098,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,49,Desconhecido,Comércio,46-60
20.0,3.044522437723423,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,43,Desconhecido,Comércio,36-45
1140.0,7.039660349862076,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,43,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Feminino,Branca,São Paulo,,,44,Desconhecido,,36-45
52.0,3.970291913552122,Masculino,Branca,São Paulo,6.0,Médio incompleto,69,Desconhecido,Comércio,61-80
2.0,1.0986122886681098,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,70,Desconhecido,,61-80
20.0,3.044522437723423,Masculino,Branca,São Paulo,7.0,Médio completo,58,Desconhecido,Agricultura,46-60
2121110.0,14.567450565982263,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,68,Desconhecido,,61-80
2.0,1.0986122886681098,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,20,Desconhecido,,18-25
20.0,3.044522437723423,Feminino,Branca,São Paulo,7.0,Médio completo,57,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,30,Desconhecido,,26-35
2221130.0,14.61352708357751,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,32,Desconhecido,,26-35
2.0,1.0986122886681098,Feminino,Parda,São Paulo,,,60,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Branca,São Paulo,,,15,Desconhecido,,0-17
20.0,3.044522437723423,Feminino,Parda,São Paulo,,,16,Desconhecido,,0-17
1160.0,7.057036981697891,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,55,Desconhecido,Indústria,46-60
40.0,3.713572066704308,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,31,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Feminino,Preta,São Paulo,7.0,Médio completo,48,Desconhecido,,46-60
50.0,3.9318256327243257,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,60,Desconhecido,,46-60
1121170.0,13.929884232793773,Masculino,Branca,São Paulo,6.0,Médio incompleto,70,Desconhecido,,61-80
2.0,1.0986122886681098,Feminino,Parda,São Paulo,7.0,Médio completo,57,Desconhecido,,46-60
2111180.0,14.562758064509685,Masculino,Branca,São Paulo,7.0,Médio completo,45,Desconhecido,,36-45
1.0,0.6931471805599453,Feminino,Parda,São Paulo,,,80,Desconhecido,,61-80
1170.0,7.065613363597717,Masculino,Branca,São Paulo,12.0,Doutorado incompleto,33,Desconhecido,Serviços,26-35
1.0,0.6931471805599453,Masculino,Branca,São Paulo,5.0,Fundamental completo,65,Desconhecido,,61-80
70.0,4.2626798770413155,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,35,Desconhecido,Comércio,26-35
90.0,4.51085950651685,Feminino,Preta,São Paulo,10.0,Mestrado incompleto,44,Desconhecido,Comércio,36-45
20.0,3.044522437723423,Feminino,Parda,São Paulo,7.0,Médio completo,40,Desconhecido,Comércio,36-45
20.0,3.044522437723423,Feminino,Parda,São Paulo,12.0,Doutorado incompleto,25,Desconhecido,Comércio,18-25
2.0,1.0986122886681098,Masculino,Parda,São Paulo,,,15,Desconhecido,,0-17
1.0,0.6931471805599453,Masculino,Branca,São Paulo,10.0,Mestrado incompleto,34,Desconhecido,Administração Pública,26-35
76.0,4.343805421853684,Feminino,Branca,São Paulo,,,52,Desconhecido,Comércio,46-60
50.0,3.9318256327243257,Feminino,Preta,São Paulo,12.0,Doutorado incompleto,37,Desconhecido,Agricultura,36-45
20.0,3.044522437723423,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,35,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Masculino,Parda,São Paulo,7.0,Médio completo,42,Desconhecido,,36-45
1130.0,7.030857476116121,Feminino,Parda,São Paulo,12.0,Doutorado incompleto,28,Desconhecido,Serviços,26-35
20.0,3.044522437723423,Feminino,Parda,São Paulo,10.0,Mestrado incompleto,42,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Feminino,Preta,São Paulo,12.0,Doutorado incompleto,36,Desconhecido,Comércio,36-45
2.0,1.0986122886681098,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,52,Desconhecido,,46-60
20.0,3.044522437723423,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,40,Desconhecido,Agricultura,36-45
1150.0,7.048386408721883,Masculino,Parda,São Paulo,12.0,Doutorado incompleto,59,Desconhecido,Serviços,46-60
60.0,4.110873864173311,Feminino,Branca,São Paulo,5.0,Fundamental completo,71,Desconhecido,Agricultura,61-80
6.0,1.9459101490553132,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,35,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,20,Desconhecido,Comércio,18-25
1150.0,7.048386408721883,Feminino,Branca,São Paulo,12.0,Doutorado incompleto,38,Desconhecido,Serviços,36-45
50.0,3.9318256327243257,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,25,Desconhecido,Comércio,18-25
1130.0,7.030857476116121,Feminino,Branca,São Paulo,,,36,Desconhecido,Serviços,36-45
1130.0,7.030857476116121,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,56,Desconhecido,Serviços,46-60
1140.0,7.039660349862076,Feminino,Parda,São Paulo,12.0,Doutorado incompleto,46,Desconhecido,Serviços,46-60
1130.0,7.030857476116121,Masculino,Parda,São Paulo,10.0,Mestrado incompleto,66,Desconhecido,Serviços,61-80
20.0,3.044522437723423,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,34,Desconhecido,Comércio,26-35
2.0,1.0986122886681098,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,46,Desconhecido,Comércio,46-60
1140.0,7.039660349862076,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,59,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Feminino,Branca,São Paulo,10.0,Mestrado incompleto,49,Desconhecido,,46-60
50.0,3.9318256327243257,Masculino,Branca,São Paulo,11.0,Mestrado completo,45,Desconhecido,Comércio,36-45
