Idade,Escolaridade_Num,Sexo,Cor_Raca,UF,Area_Atuacao,log_renda_real,log_renda_prevista
42,10.0,0,3,22,2,3.044522437723423,2.938363044184615
38,7.0,1,3,1,5,13.920870973622096,12.975182081061869
29,10.0,1,1,15,5,14.699753604896316,4.4233398182804216
22,10.0,0,1,19,5,0.6931471805599453,1.583026639802172
45,10.0,1,1,21,4,7.057036981697891,5.2037780467180825
16,9.319762933421956,0,3,15,5,0.6931471805599453,0.6983603033784793
31,10.0,1,2,3,5,14.56746470941363,11.66497606384467
72,7.0,1,3,10,5,1.0986122886681098,11.802395081636094
40,10.0,1,1,3,5,13.920879973582496,10.16467735316377
23,12.0,1,3,22,2,3.044522437723423,1.8992744380186142
38,12.0,0,1,22,2,3.044522437723423,3.272703549122294
50,10.0,1,1,1,2,3.044522437723423,2.330116613706345
47,13.0,0,1,7,4,7.030857476116121,7.0594597278001325
47,7.0,1,1,5,2,3.044522437723423,3.279012097955605
52,10.0,0,3,20,5,1.0986122886681098,2.1595551101761163
27,10.0,0,4,4,5,1.0986122886681098,12.716420770173215
63,13.0,0,4,26,4,7.030857476116121,6.3748121296849884
30,10.0,0,1,16,2,1.0986122886681098,2.5656064780679544
72,9.0,1,1,19,5,0.6931471805599453,4.471053458241159
56,7.0,1,1,22,5,14.567450565982265,13.567472022392872
50,7.0,1,2,4,5,0.6931471805599453,4.166938970326049
35,7.0,1,3,11,5,1.0986122886681098,1.4449353714783957
50,13.0,0,1,26,4,7.030857476116121,6.971354482516202
32,10.0,1,3,5,5,14.567450565982265,2.557208719703068
21,9.319762933421956,1,1,19,2,3.044522437723423,2.8585380132655405
14,9.319762933421956,1,3,8,5,0.6931471805599453,1.7152295789396532
52,7.0,0,1,13,5,14.657556508326731,11.667572416987873
16,9.319762933421956,0,1,24,5,1.0986122886681098,1.104205105318613
36,10.0,1,3,16,2,3.044522437723423,2.923363144308054
37,7.0,0,1,5,1,3.9318256327243257,3.1856251353401257
54,7.0,0,3,11,2,3.044522437723423,2.3272848788186677
16,9.319762933421956,0,1,19,4,3.9318256327243257,4.679423462455065
44,12.0,0,3,12,2,3.044522437723423,3.0093203934495865
35,7.0,1,4,3,5,3.9318256327243257,13.347485509453778
51,10.0,1,3,17,2,3.044522437723423,3.332909814231862
20,10.0,1,4,9,2,1.0986122886681098,1.8000224976006047
20,10.0,0,1,10,2,3.044522437723423,3.044522437723424
38,12.0,0,3,10,2,1.0986122886681098,2.7550714851288904
34,12.0,0,1,18,5,0.6931471805599453,1.878789447135313
38,7.0,1,3,14,5,14.69974947462082,5.013953995283479
30,7.0,0,3,7,5,3.9318256327243257,6.117253685738908
44,7.0,1,3,24,5,0.6931471805599453,6.355429810760422
46,12.0,0,4,22,4,7.048386408721883,7.036258610304954
33,10.0,1,3,1,2,1.0986122886681098,2.8693905243084465
48,7.0,1,3,17,5,14.74023006767708,4.935606691617427
27,7.0,1,3,12,5,1.0986122886681098,4.8592652410149455
15,9.319762933421956,1,4,26,5,0.6931471805599453,0.7279496023392298
36,11.0,0,3,3,4,3.044522437723423,3.1814678033305457
14,9.319762933421956,0,3,12,5,0.6931471805599453,0.7488310554068005
44,13.0,1,1,1,4,7.048386408721883,7.057589590280429
27,12.0,1,1,13,5,14.699753604896316,11.194532131995913
49,3.0,1,3,4,5,0.6931471805599453,0.8585232968424288
25,12.0,0,3,24,2,3.044522437723423,2.5690234455467875
40,7.0,0,1,17,5,0.6931471805599453,0.8776338047491602
46,9.319762933421956,1,4,2,5,3.044522437723423,7.760836745741366
31,10.0,1,3,18,5,0.6931471805599453,2.5629966246837466
46,3.0,1,1,9,5,0.6931471805599453,2.530421714597652
35,13.0,0,3,19,4,7.057036981697891,6.952794120700805
51,10.0,0,1,20,5,1.0986122886681098,6.486778922763656
32,10.0,1,3,25,2,3.9318256327243257,2.9653032737886362
24,12.0,0,3,2,5,0.6931471805599453,1.6866082005233023
40,10.0,1,3,3,2,3.044522437723423,2.9615128099577275
47,7.0,0,3,7,1,3.044522437723423,3.0505888821458513
50,13.0,0,1,5,4,7.090909822079984,7.043224186379369
17,9.319762933421956,1,1,16,5,0.6931471805599453,3.69092230358353
65,9.319762933421956,0,1,2,5,0.6931471805599453,3.8865266381763592
24,9.319762933421956,0,1,23,2,4.23410650459726,4.034979655885846
51,10.0,1,3,2,2,3.044522437723423,2.3564105098354258
14,9.319762933421956,0,3,6,5,1.0986122886681098,0.909935858361777
42,9.319762933421956,0,1,7,5,0.6931471805599453,4.897322494130193
22,10.0,0,3,17,5,0.6931471805599453,0.7856427093259037
33,11.0,1,3,24,2,1.0986122886681098,2.830492744687728
19,9.319762933421956,0,3,18,5,1.0986122886681098,0.8308274102878758
24,10.0,0,3,17,5,0.6931471805599453,0.9680815944556193
45,7.0,0,3,9,5,14.657556508326731,1.2802440780540834
15,9.319762933421956,1,3,17,5,1.0986122886681098,1.0070891433993
21,10.0,1,3,16,2,3.713572066704308,2.1803304494639484
26,9.319762933421956,1,3,8,5,3.9318256327243257,6.495814292713569
25,10.0,1,4,26,2,3.713572066704308,2.3708258618660536
27,10.0,1,3,5,2,3.044522437723423,2.107937969465367
37,7.0,1,3,26,1,1.0986122886681098,2.839930713132251
44,7.0,1,3,11,2,1.0986122886681098,2.948682404948516
75,5.0,1,3,12,5,1.0986122886681098,1.0418471735329657
47,7.0,0,1,23,2,3.044522437723423,3.1015788782331497
52,7.0,1,4,26,4,3.044522437723423,5.5537631284409885
21,9.319762933421956,1,3,6,5,0.6931471805599453,1.742878981803009
46,7.0,1,3,17,5,0.6931471805599453,1.6868732717181074
35,9.319762933421956,0,3,26,5,0.6931471805599453,2.273681502688615
17,10.0,0,3,22,5,0.6931471805599453,1.3549769025134077
29,10.0,1,3,15,2,4.605170185988092,1.9688705531047983
51,12.0,0,3,11,2,16.30041787441872,2.7692212320917293
40,12.0,0,3,5,4,7.057036981697891,6.241586805248984
52,10.0,1,4,2,4,7.039660349862076,5.3928271811679975
52,7.0,0,4,4,5,4.110873864173311,1.9051881797848993
45,10.0,1,0,0,5,14.567455280481612,8.776677445284124
40,7.0,1,3,16,5,12.264916859831924,3.0589422661684376
22,10.0,0,3,1,5,0.6931471805599453,0.6972018316410277
19,9.319762933421956,1,3,11,5,0.6931471805599453,1.1143081508080612
40,7.0,0,3,1,1,4.394449154672439,2.9233546179865884
40,10.0,1,3,8,2,3.713572066704308,1.5247309882201012
45,10.0,0,1,8,2,1.0986122886681098,3.155957885012313
65,6.0,1,1,10,5,1.0986122886681098,13.374827516969733
26,7.0,1,3,13,5,1.0986122886681098,6.002939448211007
58,7.0,1,1,2,4,7.099201743553092,6.166861156365684
17,9.319762933421956,1,4,15,5,0.6931471805599453,2.1705299117544503
23,10.0,1,3,21,2,3.044522437723423,2.102964637214058
36,7.0,0,3,1,5,0.6931471805599453,0.7187349250609146
24,10.0,0,1,18,2,3.044522437723423,2.720306694213318
30,10.0,0,1,12,1,3.9318256327243257,3.6254530557344946
26,10.0,1,1,2,2,3.044522437723423,3.833423711884766
65,13.0,1,1,26,4,7.090909822079984,7.048976389146954
66,10.0,0,1,13,5,1.0986122886681098,3.7039834216959675
43,12.0,0,1,13,2,3.713572066704308,2.9542780943833655
32,10.0,1,3,1,2,3.044522437723423,2.8110132198367874
60,7.0,0,3,11,4,3.044522437723423,4.981002800721662
19,7.0,1,1,4,5,0.6931471805599453,3.135724747547535
60,7.0,1,4,20,2,1.0986122886681098,3.261191253068525
39,10.0,0,3,17,1,3.044522437723423,2.296517466305991
51,9.319762933421956,1,3,5,5,3.9318256327243257,5.277263393696287
62,8.0,0,3,12,5,1.0986122886681098,1.48541103080492
65,9.319762933421956,1,4,11,1,1.0986122886681098,2.8833347849606694
37,7.0,0,1,13,2,3.044522437723423,3.4428598323578252
18,10.0,0,3,0,5,0.6931471805599453,0.6939581107761622
69,12.0,0,3,15,4,7.039660349862076,7.047582471922865
33,11.0,1,3,1,2,1.0986122886681098,2.0782578594855763
46,10.0,0,1,12,4,3.9318256327243257,5.305742035748446
22,10.0,1,3,17,2,3.044522437723423,3.0891424743602967
34,7.0,0,3,14,5,0.6931471805599453,0.9328581146157127
50,7.0,1,3,9,5,14.736235842658507,4.245949067271246
34,12.0,1,3,11,4,7.057036981697891,7.010715392623923
46,7.0,0,1,11,1,3.044522437723423,3.576356724550824
62,5.0,0,3,17,5,0.6931471805599453,1.1431126023059877
24,10.0,1,3,26,2,3.044522437723423,3.0012296747429605
62,9.319762933421956,1,3,22,5,14.7791126468256,8.506569432650316
23,10.0,1,3,7,5,14.657565124852972,3.7676079906422313
30,9.319762933421956,0,1,7,4,4.262679877041316,5.33958539856382
19,10.0,0,1,6,5,0.6931471805599453,1.0681773590362988
70,5.0,1,1,19,2,1.0986122886681098,2.8313439899630493
31,10.0,1,3,9,4,1.0986122886681098,4.588543157302472
48,2.0,1,3,12,5,0.6931471805599453,1.134241639003409
44,13.0,1,4,24,3,7.057036981697891,7.969986955835183
21,7.0,1,1,2,5,0.6931471805599453,3.922837188586482
41,7.0,0,1,17,5,0.6931471805599453,3.410746108268198
29,10.0,1,3,16,2,1.0986122886681098,2.207756107068261
36,7.0,0,3,7,5,1.0986122886681098,2.0458047605266625
49,10.0,0,0,10,5,1.0986122886681098,3.169965913258311
36,10.0,0,3,9,4,2.5649493574615367,5.863893137386586
47,7.0,1,3,22,2,3.044522437723423,2.9859596923684153
42,13.0,0,1,7,4,7.048386408721883,7.050179034336151
30,10.0,0,3,14,2,3.044522437723423,3.018259379066498
37,10.0,1,1,21,5,14.56273911758901,13.611083392513413
35,10.0,1,3,14,2,3.044522437723423,2.5484662238828504
27,10.0,1,3,25,2,3.9318256327243257,2.752609185649147
41,10.0,0,4,9,5,0.6931471805599453,1.5466959390381125
22,10.0,1,3,20,2,4.262679877041316,2.0915259205654464
18,10.0,1,3,8,2,3.044522437723423,2.9692090615330424
48,7.0,0,1,13,5,14.56272964399405,6.830120594558653
22,7.0,0,1,18,5,0.6931471805599453,0.7758802149734848
41,7.0,1,3,18,5,14.699737083691971,2.9742721764991233
43,12.0,0,1,1,2,3.044522437723423,2.5942369823725255
36,10.0,1,1,18,5,14.567455280481612,7.890473949896037
25,7.0,1,3,3,2,3.044522437723423,3.3337068298058177
40,13.0,0,3,12,4,7.048386408721883,6.889345157968079
56,7.0,1,3,14,5,13.92983963556914,9.964855964403888
49,10.0,1,3,5,4,7.074116816197362,6.841266698907966
54,9.319762933421956,0,4,24,5,0.6931471805599453,3.242642488510477
54,6.0,1,3,18,5,14.567450565982265,7.216982464529081
25,10.0,0,3,7,5,14.653243246172329,4.342692916769353
45,12.0,1,3,11,4,7.057036981697891,6.87151966331691
43,9.319762933421956,1,4,1,5,0.6931471805599453,10.19466135223005
27,7.0,0,4,26,5,0.6931471805599453,3.6324405562103386
24,9.319762933421956,0,1,13,4,4.454347296253507,2.7610995249084134
20,10.0,0,3,21,2,3.713572066704308,3.7459467930461248
47,10.0,0,3,16,1,4.110873864173311,3.142446370705428
51,10.0,1,3,14,4,7.048386408721883,5.840439306318194
21,10.0,1,3,0,2,3.044522437723423,1.972004114485897
22,10.0,1,1,9,2,3.044522437723423,3.0358994779283024
53,7.0,1,3,18,4,7.023758954738443,4.303710062110176
40,13.0,0,1,6,4,7.057036981697891,7.062718334309604
22,10.0,1,3,4,2,3.044522437723423,2.9747685004981705
17,9.319762933421956,0,4,17,5,0.6931471805599453,0.7999196590284288
48,7.0,1,1,15,2,1.0986122886681098,2.3461526824333445
64,10.0,1,4,4,5,0.6931471805599453,4.693816165276051
36,10.0,1,3,4,2,1.0986122886681098,2.996410191878644
53,10.0,1,1,3,2,1.0986122886681098,2.504029597269892
47,12.0,0,1,6,4,7.057036981697891,7.048600792373227
15,9.319762933421956,0,3,11,5,1.0986122886681098,0.7791250913411674
28,9.319762933421956,0,3,0,5,0.6931471805599453,2.2511368269094665
49,12.0,0,1,24,4,3.044522437723423,6.849089446417522
51,7.0,1,3,11,2,3.044522437723423,3.2402902765951596
22,7.0,1,4,15,2,1.0986122886681098,3.2135960238352212
17,9.319762933421956,0,1,6,2,3.044522437723423,3.328640541722121
74,7.0,1,1,23,5,14.567474138256744,7.405438606555808
19,7.0,1,3,4,5,0.6931471805599453,4.014871195893942
14,9.319762933421956,0,1,19,5,3.9318256327243257,0.785052605064463
38,12.0,1,3,0,4,7.048386408721883,7.038849279986005
24,10.0,0,3,2,5,4.110873864173311,1.2128332403047157
25,12.0,0,3,15,5,0.6931471805599453,1.7001880894608346
59,12.0,0,3,8,2,3.044522437723423,2.453088540286844
65,5.0,1,3,13,4,7.0825485693553,6.602903473426345
37,7.0,0,1,12,0,1.0986122886681098,5.77385227438188
66,7.0,0,4,20,5,1.0986122886681098,3.450370649212686
41,13.0,1,3,1,5,1.0986122886681098,2.5192273734553656
78,12.0,1,1,12,5,0.6931471805599453,3.5202792977455015
41,12.0,1,1,17,3,7.048386408721883,6.992874171107943
22,7.0,1,1,24,5,3.044522437723423,1.880761985293881
34,7.0,1,3,2,4,3.610917912644224,2.698335912040859
60,10.0,0,3,13,4,7.030857476116121,4.8641658134859505
47,7.0,0,1,19,5,1.0986122886681098,12.080274432302655
65,9.0,0,1,19,1,3.713572066704308,3.0636574814448596
27,11.0,1,4,7,2,3.044522437723423,2.6975811806525782
58,10.0,1,4,4,5,14.567450565982265,3.708718591431565
56,7.0,1,1,23,5,0.6931471805599453,13.223612420321052
50,10.0,1,4,4,5,14.567455280481612,6.755640507266147
26,10.0,0,4,18,2,3.044522437723423,3.345625274534996
39,7.0,1,3,9,4,3.044522437723423,4.308374967882331
24,10.0,1,1,16,2,3.044522437723423,2.8125475390307595
60,10.0,0,1,24,2,3.044522437723423,3.076466186188628
43,10.0,0,3,8,4,7.030857476116121,6.028817835793996
63,10.0,0,0,10,4,7.074116816197362,3.653588462101957
18,10.0,1,3,18,2,3.044522437723423,3.499131268157256
25,7.0,1,3,14,5,0.6931471805599453,2.6118573118670496
19,12.0,1,1,13,2,2.5649493574615367,3.0263066386492348
57,10.0,0,1,23,5,3.044522437723423,4.053383385436318
24,12.0,1,3,18,2,3.044522437723423,2.418026101204887
19,7.0,0,3,18,5,0.6931471805599453,0.7569743190023088
31,10.0,0,1,22,2,3.044522437723423,2.4644791621851647
18,7.0,1,3,11,5,0.6931471805599453,4.871694667071881
26,10.0,0,3,10,5,0.6931471805599453,3.5968414140286473
62,10.0,1,1,25,5,3.044522437723423,13.295770056739292
32,7.0,1,4,4,2,3.044522437723423,2.579554311767021
25,10.0,1,1,25,2,1.0986122886681098,3.0872843163006496
37,9.319762933421956,0,1,13,4,3.713572066704308,6.187516770608872
55,10.0,0,1,13,5,0.6931471805599453,4.603553622366179
19,10.0,1,3,1,5,0.6931471805599453,3.0249956661182993
35,7.0,0,3,5,5,3.9318256327243257,0.7713720372972882
21,7.0,0,3,16,5,0.6931471805599453,0.9688634540734965
34,10.0,0,3,22,5,0.6931471805599453,2.403879978332725
29,12.0,0,3,7,4,7.030857476116121,6.046679439921449
32,7.0,1,1,7,5,14.5674717810543,13.7563277110037
58,5.0,1,3,7,2,3.5263605246161616,3.0848458101964864
25,7.0,1,3,15,5,0.6931471805599453,5.982757064707445
55,9.319762933421956,0,1,6,4,7.048386408721883,7.015921459369625
45,13.0,1,1,10,4,7.126890808898808,7.0543367284166045
28,10.0,0,1,1,5,3.044522437723423,0.6931471805599458
48,10.0,1,1,2,5,13.929848555173182,7.181429053738299
50,7.0,1,3,7,2,4.110873864173311,2.0175738966658434
47,7.0,0,4,12,1,1.0986122886681098,3.2511959247322273
59,7.0,0,1,19,5,0.6931471805599453,8.431041956992654
56,7.0,1,1,0,2,1.0986122886681098,2.643839062225691
73,3.0,0,1,19,5,0.6931471805599453,2.818036808460792
27,10.0,1,3,14,5,14.567450565982265,5.497120363302628
42,7.0,1,3,24,5,0.6931471805599453,4.475548205389202
24,7.0,1,4,4,5,0.6931471805599453,3.2739472196910633
33,7.0,0,3,18,5,0.6931471805599453,0.8431617549105005
45,7.0,1,4,0,0,14.562743854352831,8.63106051288251
50,7.0,1,3,9,5,14.740210235347526,4.245949067271246
54,9.319762933421956,1,4,2,4,7.048386408721883,4.316548325924094
36,13.0,0,3,6,5,0.6931471805599453,2.178247102566018
58,12.0,1,4,2,2,3.9318256327243257,3.486473057244983
64,7.0,0,4,26,4,3.044522437723423,6.642250359084126
44,7.0,1,3,12,2,3.044522437723423,2.922335309830936
38,7.0,0,3,7,5,1.0986122886681098,2.1269749226720576
30,7.0,1,4,14,5,0.6931471805599453,9.891229617251582
35,10.0,1,3,16,2,3.044522437723423,3.1294137049332575
15,9.319762933421956,1,1,25,5,0.6931471805599453,1.5902916192115797
38,7.0,1,0,14,5,14.56272964399405,2.4050406915676774
27,7.0,1,3,16,2,1.0986122886681098,2.8325646871938717
24,10.0,1,3,7,5,12.311882060417664,3.006790308924551
58,9.319762933421956,1,1,26,2,3.044522437723423,3.6402448238301846
22,10.0,1,1,6,2,3.044522437723423,2.378657262857373
48,7.0,0,1,5,5,14.567474138256744,1.5194428180884259
43,13.0,0,3,25,4,7.048386408721883,7.060241945250436
30,10.0,1,1,13,5,14.653251899944008,11.44310279734579
19,7.0,1,3,0,2,1.0986122886681098,2.591939100574678
23,10.0,1,3,4,2,3.044522437723423,3.0129583581425594
38,13.0,0,3,11,4,7.048386408721883,7.063234519209499
59,12.0,1,3,25,4,7.030857476116121,7.050997476183142
56,7.0,1,1,19,5,14.562736275519946,14.656838787455708
51,10.0,1,3,5,5,3.044522437723423,6.74066738651385
57,10.0,1,1,7,2,4.394449154672439,2.4759695061427767
76,12.0,1,1,14,4,7.039660349862076,6.398542021295262
26,7.0,1,3,16,4,3.044522437723423,3.2939267354435167
51,7.0,1,3,17,5,1.0986122886681098,11.743653829676148
51,13.0,0,1,7,4,3.218875824868201,7.0554738908927845
27,12.0,1,1,20,2,3.9318256327243257,3.423097191886602
55,12.0,0,3,17,4,7.039660349862076,6.0827198070382575
24,12.0,0,3,17,2,3.044522437723423,2.5121567128658224
35,7.0,1,4,9,5,1.0986122886681098,10.441792348513138
22,7.0,1,3,8,2,1.0986122886681098,2.385980106672231
32,10.0,1,3,9,2,3.044522437723423,3.1681156407814974
57,12.0,0,1,1,4,3.044522437723423,7.040395031031984
22,10.0,0,1,5,1,3.9318256327243257,2.97968971898259
26,7.0,1,3,17,5,14.657556508326731,12.740358909909482
21,10.0,0,1,8,2,3.9318256327243257,2.5663801628113685
32,7.0,1,3,1,5,0.6931471805599453,2.6410060226537735
50,7.0,0,3,6,2,3.044522437723423,3.0430286634922226
50,7.0,1,3,22,1,3.9318256327243257,2.681102984967122
50,10.0,0,3,11,5,1.0986122886681098,1.6768818713158202
65,10.0,1,3,20,5,1.0986122886681098,5.173585638860689
38,9.319762933421956,1,4,4,2,3.044522437723423,2.864016220711265
40,10.0,0,3,16,4,1.0986122886681098,3.184760615233906
50,10.0,1,1,20,5,13.920881773564856,3.2540685556538564
16,9.319762933421956,0,4,9,5,1.0986122886681098,2.450798174403242
50,7.0,1,3,0,5,14.567455280481612,14.374256174178841
46,12.0,0,1,17,5,0.6931471805599453,2.082427610684168
41,10.0,0,1,16,2,3.044522437723423,2.695644858121534
34,10.0,0,3,12,2,3.9318256327243257,3.382753124759596
41,7.0,1,4,24,5,4.394449154672439,9.541357068285626
39,13.0,0,3,21,4,7.048386408721883,6.775167283333493
68,13.0,0,3,17,4,7.048386408721883,7.048026849805749
66,13.0,0,3,10,5,14.56273911758901,2.2976173437485405
48,10.0,1,3,17,5,0.6931471805599453,7.855007061978244
24,7.0,1,4,23,2,3.9318256327243257,3.4598868146783417
20,9.319762933421956,0,1,11,2,3.9318256327243257,2.300787245064014
53,12.0,1,1,13,2,3.044522437723423,4.219574459248371
52,7.0,0,3,2,1,3.044522437723423,1.5900795169447284
38,10.0,0,3,5,2,3.044522437723423,2.8792154561675782
37,10.0,0,3,12,5,0.6931471805599453,2.200317902142739
24,10.0,0,3,15,1,4.394449154672439,2.8686823072554573
25,9.319762933421956,0,1,17,5,1.0986122886681098,5.670588871776248
53,7.0,0,3,2,2,1.0986122886681098,2.426118237502931
18,9.319762933421956,1,3,7,5,0.6931471805599453,9.28496034401558
32,10.0,1,1,19,2,3.044522437723423,2.2941020241300705
22,9.319762933421956,1,3,1,4,3.6635616461296463,3.0416144259816407
42,11.0,1,4,8,4,7.039660349862076,5.930024532692519
55,10.0,0,3,11,4,7.039660349862076,6.372219201152034
60,10.0,1,4,25,4,7.039660349862076,5.561911153145201
50,2.0,0,3,5,1,0.6931471805599453,2.9020866550661895
38,7.0,1,1,5,5,0.6931471805599453,11.582922172692834
39,7.0,1,1,19,5,14.567456223378814,14.160969609212819
49,7.0,0,3,24,5,0.6931471805599453,0.8458431447075715
54,10.0,0,4,4,2,3.044522437723423,2.595225002697225
45,9.319762933421956,1,3,16,4,3.044522437723423,6.9082934521807395
50,10.0,0,1,8,4,7.030857476116121,5.1846932296309465
83,5.0,1,3,9,5,3.9318256327243257,1.0844120818538188
40,7.0,1,1,24,2,1.0986122886681098,3.057472770820823
54,9.319762933421956,0,3,26,4,7.048386408721883,6.286084742268144
24,9.319762933421956,0,1,6,5,0.6931471805599453,1.373130703349993
24,7.0,0,3,5,5,0.6931471805599453,0.9147681689230744
29,7.0,1,3,14,2,2.5649493574615367,2.53081707278284
37,10.0,1,3,6,2,3.044522437723423,2.2761501860448963
59,13.0,1,1,19,4,7.065613363597717,7.056619479442661
66,5.0,0,3,4,5,1.0986122886681098,1.5867523698959503
38,9.319762933421956,0,4,15,2,3.044522437723423,3.266550900053444
38,15.0,1,3,22,4,7.057036981697891,6.935437414925559
35,10.0,0,3,14,4,4.262679877041316,4.300145095117247
43,12.0,0,4,4,4,7.030857476116121,6.775232295828873
52,7.0,1,3,22,5,14.562730591357584,4.041340990550349
55,7.0,0,1,25,0,4.394449154672439,9.566892163707601
21,9.319762933421956,1,3,4,2,3.713572066704308,2.8389836877545003
33,10.0,1,4,3,5,14.007048678120029,13.925776568932942
56,7.0,0,3,26,4,7.023758954738443,5.243711775291531
41,10.0,0,1,26,1,3.044522437723423,2.8322821572332413
53,12.0,0,4,22,4,7.057036981697891,6.998210689822412
67,12.0,1,1,6,4,7.065613363597717,4.847481510345097
72,9.319762933421956,1,3,21,2,3.044522437723423,3.321166026701066
51,7.0,0,3,16,5,0.6931471805599453,5.066575885964289
39,7.0,0,1,12,4,7.039660349862076,6.359780676002106
31,7.0,1,3,14,2,3.044522437723423,2.93009573900604
72,11.0,0,3,6,5,1.0986122886681098,2.0841935740856767
53,10.0,1,1,7,4,7.030857476116121,6.992019445890387
24,10.0,1,3,24,2,3.044522437723423,2.618338946649144
50,12.0,0,3,7,2,3.044522437723423,3.004294216722388
65,8.0,1,4,18,4,7.030857476116121,5.845779652538783
51,7.0,0,1,4,5,1.0986122886681098,1.912084791027366
44,10.0,1,4,20,4,7.030857476116121,5.9813827522157315
50,10.0,0,1,20,4,7.030857476116121,6.825538083857976
41,15.0,1,1,7,4,7.048386408721883,6.939174450104751
61,5.0,1,3,13,5,3.044522437723423,1.1877480698317016
45,7.0,1,3,3,4,1.0986122886681098,3.325282980832285
61,5.0,0,4,24,4,7.0825485693553,6.227004913715978
35,12.0,0,3,4,4,7.030857476116121,4.064712531838379
61,7.0,1,1,25,2,0.6931471805599453,2.3428375782214963
20,10.0,1,3,1,2,1.0986122886681098,2.328928918266078
27,10.0,0,3,17,5,0.6931471805599453,1.2408844574780147
30,9.319762933421956,0,1,1,4,3.044522437723423,5.2589311880360095
50,10.0,0,3,22,5,0.6931471805599453,3.6248378864528696
54,7.0,1,3,22,1,3.044522437723423,2.625028319327516
52,7.0,1,3,12,2,3.9318256327243257,2.2636665372610754
19,7.0,1,3,16,5,0.6931471805599453,13.11262751009664
28,10.0,1,1,19,2,3.9318256327243257,2.6662296811862096
56,12.0,1,3,6,3,7.057036981697891,7.0535639055913775
30,10.0,0,3,5,5,1.0986122886681098,1.6876538762125122
39,12.0,0,4,18,4,7.030857476116121,6.382760101594264
33,10.0,0,3,22,5,1.0986122886681098,1.7629361966757306
52,13.0,0,3,10,4,7.030857476116121,6.968982989456716
28,10.0,0,3,16,2,1.0986122886681098,1.9656264717472056
61,9.319762933421956,0,3,2,5,0.6931471805599453,7.537643961334722
53,7.0,1,4,12,5,1.0986122886681098,6.83098890151091
40,7.0,0,3,4,5,0.6931471805599453,0.8847226383498049
22,10.0,1,3,15,2,1.0986122886681098,1.3248288768729812
40,10.0,0,1,5,5,14.657556508326731,3.7795081154513377
42,10.0,0,1,13,5,13.920888973461896,12.415707957962782
16,9.319762933421956,0,3,4,5,0.6931471805599453,0.8615753679188376
53,11.0,0,3,3,5,0.6931471805599453,3.3869995376484483
53,9.319762933421956,1,3,5,5,14.567455280481612,5.857219732071484
69,8.0,1,3,8,5,1.0986122886681098,8.59184016384037
57,7.0,1,3,22,5,14.567459994958734,14.370334813862428
46,10.0,1,3,21,5,13.92983963556914,13.84908956806828
22,10.0,1,3,22,5,14.567459994958734,3.622451895991582
44,11.0,0,3,17,1,3.044522437723423,2.995757050238445
60,5.0,1,1,9,5,1.0986122886681098,1.9218906534147444
41,10.0,0,3,2,4,7.039660349862076,3.5645479764218577
30,7.0,0,1,1,5,1.0986122886681098,2.1359555688215863
65,10.0,1,3,17,5,1.0986122886681098,2.683553648625669
44,9.319762933421956,0,3,18,4,1.0986122886681098,5.644544773196552
20,9.319762933421956,0,1,16,5,0.6931471805599453,1.4545879861851363
60,5.0,0,3,26,5,3.9318256327243257,1.1330748812439535
63,3.0,1,1,4,5,1.0986122886681098,1.0483281678654188
59,10.0,0,3,25,4,7.030857476116121,6.930932305422598
35,7.0,0,3,15,1,3.044522437723423,3.652340920840475
39,10.0,0,3,10,4,7.030857476116121,6.580279257871054
42,7.0,0,1,24,2,1.0986122886681098,2.9668056930653925
33,10.0,1,3,24,4,2.5649493574615367,6.268572702673597
32,10.0,1,3,9,2,3.044522437723423,3.1681156407814974
41,10.0,1,3,24,2,3.044522437723423,2.354188549815949
35,12.0,0,1,8,4,7.0825485693553,7.042642531428163
53,7.0,1,4,4,5,3.044522437723423,10.232473964054638
64,5.0,0,3,8,5,0.6931471805599453,1.0661246558924464
32,9.319762933421956,1,3,16,3,7.048386408721883,7.035783130894608
49,10.0,1,1,6,2,1.0986122886681098,3.078765236347686
17,9.319762933421956,1,3,22,2,3.044522437723423,3.1969926535383593
44,12.0,0,3,26,5,0.6931471805599453,3.9991420987852195
27,9.319762933421956,0,1,14,2,3.044522437723423,3.746315744157664
55,13.0,0,1,9,4,7.048386408721883,7.055931651541076
75,4.0,0,3,15,5,1.0986122886681098,1.1152758894970876
38,7.0,0,3,5,5,0.6931471805599453,2.4354749528422492
51,7.0,0,1,21,5,14.562734380802748,3.724048888739772
22,10.0,0,3,26,2,3.044522437723423,3.1422801780398464
21,12.0,0,1,25,1,2.5649493574615367,2.7783543333902276
26,10.0,0,2,8,5,3.9318256327243257,4.553485825483096
74,9.319762933421956,0,3,9,5,1.0986122886681098,3.009369611975771
40,10.0,1,3,10,5,14.657560816599132,13.819305994551884
40,7.0,0,3,16,5,0.6931471805599453,7.428527042861847
40,10.0,1,3,16,5,1.0986122886681098,2.260659942584562
61,13.0,0,3,14,4,7.057036981697891,7.016727009378273
27,10.0,0,3,20,3,7.030857476116121,5.977128981791008
62,7.0,0,3,12,1,4.110873864173311,3.0246952473188786
37,12.0,0,3,10,5,1.0986122886681098,1.4079643096739485
20,10.0,1,4,22,3,7.030857476116121,7.036623942164175
56,7.0,0,3,22,5,3.9318256327243257,4.005265732480947
18,9.319762933421956,1,1,10,5,0.6931471805599453,0.7075744606751939
